molecule_chembl_id,canonical_smiles,standard_value,bioactivity_classification
CHEMBL4447306,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,1.259,active
CHEMBL4587197,CC(C)(F)CN1[C@@H]2C=CC[C@@]1(c1c(F)cc(/C=C/C(=O)O)cc1F)c1[nH]c3ccccc3c1C2,1.585,active
CHEMBL4452972,CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(/C=C/C(=O)O)cc1F)c1[nH]c3ccccc3c1C2,15.85,active
CHEMBL4528514,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.07943,active
CHEMBL4591926,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@](C)(c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC(C)(C)F,0.2512,active
CHEMBL4516412,CC(C)(F)CN1[C@@H]2CCC[C@@]1(c1c(F)cc(OCCN3CC(CF)C3)cc1F)c1[nH]c3ccccc3c1C2,1.995,active
CHEMBL4472110,C[C@@H]1C[C@@]12c1ccc3c(ccc4ccc(O)cc43)c1C[C@@H]2O,10.0,active
CHEMBL4513808,Cc1c(C2(C(F)(F)F)CC2)nc(C2CC2)n1-c1c(Cl)ccc(N2CC3(CC(C(=O)O)C3)C2)c1Cl,10000.0,inactive
CHEMBL4542816,COc1ccc(-c2cc3ccc(OC)cc3nc2Nc2ccc(NC(=O)CN3CCN(C)CC3)cc2)cc1,2330.0,intermediate
CHEMBL4449964,COc1ccc(-c2cc3cc(OC)ccc3nc2Nc2ccc(NC(=O)CN3CCN(C)CC3)cc2)cc1,1780.0,intermediate
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1560.0,intermediate
CHEMBL4548012,CC1=C(c2ccc(F)cc2)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,15.0,active
CHEMBL4438260,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4460877,CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,11.0,active
CHEMBL4453442,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4452393,CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,13.0,active
CHEMBL4447340,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4159656,CC1=C(c2cccc(O)c2)[C@@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,9.7,active
CHEMBL4164133,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OC[C@H](C)N3CC[C@@H](C)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4464718,CC1=C(c2ccc(C#N)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4454014,CC1=C(c2ccc(F)cc2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.4,active
CHEMBL4438992,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4576272,CC1=C(c2cccc(O)c2)C(c2ccc(OC[C@H](C)N3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4563316,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC(CF)CC3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4524752,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4461269,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CCC[C@H]3CF)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4438826,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C(F)F)C3)cc2)Oc2ccc(O)cc21,0.2,active
CHEMBL4435067,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](CF)C3)cc2)Oc2ccc(O)cc21,0.1,active
CHEMBL4450664,CC1=C(c2cccc(O)c2)C(c2ccc(OCCN3CC[C@@H](C#N)C3)cc2)Oc2ccc(O)cc21,0.8,active
CHEMBL4574167,COC[C@@H]1CCN(CCOc2ccc(C3Oc4ccc(O)cc4C(C)=C3c3cccc(O)c3)cc2)C1,0.3,active
CHEMBL4558162,Cc1ccc2c(c1)nc(CCN1C(=O)c3cccc4cccc(c34)C1=O)n2-c1ccncc1,20000.0,inactive
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,1.585,active
CHEMBL4516021,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CCC2)cc1,1.905,active
CHEMBL4527655,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1,0.257,active
CHEMBL4515212,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1.023,active
CHEMBL4532671,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,0.955,active
CHEMBL4578883,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,3.631,active
CHEMBL4543096,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1.413,active
CHEMBL4464171,O=C(c1ccc(O)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,8.128,active
CHEMBL4564385,Cc1cc(O)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,5.129,active
CHEMBL4524872,O=C(c1ccc(F)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1.23,active
CHEMBL4483006,Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CC(CF)C3)cc2)c(C)c1,1.445,active
CHEMBL4447374,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1,10.47,active
CHEMBL4440649,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1,5.888,active
CHEMBL4436707,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@H](CF)C2)cc1,3.02,active
CHEMBL4586663,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,0.7079,active
CHEMBL4448178,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,2.57,active
CHEMBL4538085,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,9.333,active
CHEMBL4533964,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,1.023,active
CHEMBL4436415,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(C3CC3)C2)cc1,5.888,active
CHEMBL4527655,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(C)C2)cc1,1.9,active
CHEMBL4515212,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,4.3,active
CHEMBL4532671,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,1.5,active
CHEMBL4578883,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,2.7,active
CHEMBL4543096,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,3.5,active
CHEMBL4464171,O=C(c1ccc(O)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,64.0,active
CHEMBL4564385,Cc1cc(O)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,14.0,active
CHEMBL4524872,O=C(c1ccc(F)cc1)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,28.0,active
CHEMBL4483006,Cc1ccc(C(=O)c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CC(CF)C3)cc2)c(C)c1,7.4,active
CHEMBL4440649,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1,12.0,active
CHEMBL4586663,O=C(c1ccccc1)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,0.5,active
CHEMBL4448178,Cc1ccccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,2.1,active
CHEMBL4538085,Cc1cc(F)ccc1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,5.2,active
CHEMBL4533964,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,3.1,active
CHEMBL4436415,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(OC2CN(C3CC3)C2)cc1,11.0,active
CHEMBL4537514,CS(=O)(=O)c1ccc(C(CCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1,5000.0,intermediate
CHEMBL4588609,CS(=O)(=O)c1ccc(C(CCCO[N+](=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,5000.0,intermediate
CHEMBL4515823,CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccccc2)c2ccccc2)cc1,5000.0,intermediate
CHEMBL4582563,CS(=O)(=O)c1ccc(C(CCCCO[N+](=O)[O-])=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,5000.0,intermediate
CHEMBL4517877,CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccccc2)c2ccccc2)cc1,5000.0,intermediate
CHEMBL4447475,CS(=O)(=O)c1ccc(C(CCCO)=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,5000.0,intermediate
CHEMBL4544403,CS(=O)(=O)c1ccc(C(CCCCO)=C(c2ccccc2)c2ccccc2)cc1,5000.0,intermediate
CHEMBL4592754,CS(=O)(=O)c1ccc(C(CCCCO)=C(c2ccc(F)cc2)c2ccc(F)cc2)cc1,5000.0,intermediate
CHEMBL786,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1700.0,intermediate
CHEMBL4526356,C[C@]12CC[C@@H]3c4ccc(B(O)O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,4.1,active
CHEMBL3775824,CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,25.12,active
CHEMBL4554684,CC(C)CN1CCc2cccc3[nH]cc(c23)C1c1ccc(/C=C/C(=O)O)cc1,39810.72,inactive
CHEMBL4451617,CC(C)CN1CCc2c(ccc3[nH]ccc23)C1c1ccc(/C=C/C(=O)O)cc1,316.23,active
CHEMBL4515274,CC(C)CN1CCc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,25.12,active
CHEMBL4586630,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc3[nH]ncc3c2CC1(C)C,19.95,active
CHEMBL4541930,CC(C)CN1[C@H](C)Cc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,10.0,active
CHEMBL4515724,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,1.585,active
CHEMBL4462367,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc3[nH]ncc3c2C[C@H]1C,1.259,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.3162,active
CHEMBL4436187,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.3981,active
CHEMBL4536148,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,1.585,active
CHEMBL4517931,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,1.0,active
CHEMBL4518390,COc1c([C@@H]2c3ccc4[nH]ncc4c3C[C@@H](C)N2CC(C)(F)F)ccc(/C=C/C(=O)O)c1F,1.259,active
CHEMBL4586022,COc1cc(/C=C/C(=O)O)c(F)cc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,0.5012,active
CHEMBL4583286,COc1cc(/C=C/C(=O)O)cc(F)c1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,0.3162,active
CHEMBL4584370,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.3981,active
CHEMBL4436390,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.3162,active
CHEMBL4536329,COc1cc(/C=C/C(=O)O)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,3.981,active
CHEMBL3775824,CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,3.981,active
CHEMBL4554684,CC(C)CN1CCc2cccc3[nH]cc(c23)C1c1ccc(/C=C/C(=O)O)cc1,10000.0,inactive
CHEMBL4451617,CC(C)CN1CCc2c(ccc3[nH]ccc23)C1c1ccc(/C=C/C(=O)O)cc1,63.1,active
CHEMBL4515274,CC(C)CN1CCc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,6.31,active
CHEMBL4586630,CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc3[nH]ncc3c2CC1(C)C,1.585,active
CHEMBL4541930,CC(C)CN1[C@H](C)Cc2c(ccc3[nH]ncc23)[C@H]1c1ccc(/C=C/C(=O)O)cc1,0.631,active
CHEMBL4515724,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(/C=C/C(=O)O)cc2)N1CC(C)(C)F,0.3162,active
CHEMBL4462367,CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc3[nH]ncc3c2C[C@H]1C,0.7943,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.2512,active
CHEMBL4436187,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.3981,active
CHEMBL4536148,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,0.631,active
CHEMBL4517931,COc1cc(/C=C/C(=O)O)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,1.0,active
CHEMBL4518390,COc1c([C@@H]2c3ccc4[nH]ncc4c3C[C@@H](C)N2CC(C)(F)F)ccc(/C=C/C(=O)O)c1F,6.31,active
CHEMBL4586022,COc1cc(/C=C/C(=O)O)c(F)cc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,0.3162,active
CHEMBL4583286,COc1cc(/C=C/C(=O)O)cc(F)c1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(F)F,0.1995,active
CHEMBL4584370,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.631,active
CHEMBL4436390,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@](C)(c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(F)F,0.7943,active
CHEMBL4536329,COc1cc(/C=C/C(=O)O)ccc1[C@]1(C)c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(C)(C)F,2.512,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.2512,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,0.7943,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,3162.28,intermediate
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,7.943,active
CHEMBL4448852,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F,1.0,active
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,5.012,active
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,2.58,active
CHEMBL4526434,OC[C@H]1CC[C@H](c2ccc(O)cc2)CC1,2940.0,intermediate
CHEMBL402063,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,62000.0,inactive
CHEMBL4472956,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.79,active
CHEMBL4537710,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2,0.37,active
CHEMBL4458123,COc1cc(N2CCN(CCCCCOc3ccc([C@@H]4c5ccc(O)cc5CC[C@@H]4c4ccccc4)cc3)CC2)cc2c1C(=O)N([C@H]1CCC(=O)NC1=O)C2,0.49,active
CHEMBL4466148,COc1cc(N2CCN(C3CC4CC(Oc5ccc([C@@H]6c7ccc(O)cc7CC[C@@H]6c6ccc(F)cc6)cc5)CC4C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.82,active
CHEMBL4533684,COc1cc(N2CCN(CCC3CCN(c4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4F)CC3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.7,active
CHEMBL4469271,COc1cc(N2CCN(CC(=O)C3CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.7,active
CHEMBL4462704,O=C1CCC(N2Cc3cc(N4CCN(CCC5(O)CC(Oc6ccc([C@@H]7c8ccc(O)cc8CC[C@@H]7c7ccccc7)cc6)C5)CC4)cc(OC(F)F)c3C2=O)C(=O)N1,0.5,active
CHEMBL4456119,COc1cc(N2CCN(CCC3(O)CC(Oc4ccc([C@@H]5c6ccc(O)cc6CC[C@@H]5c5ccccc5)cc4)C3)CC2)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2,0.3,active
CHEMBL4212746,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,0.5,active
CHEMBL4204624,O=C(NCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC(C3)C1)C2,3.0,active
CHEMBL4205118,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C12CC3CC(CC1C3)C2,2.0,active
CHEMBL4552017,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1C[C@@H]2C=C[C@H]1C2,0.5,active
CHEMBL4208017,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)C1CCCCC1,0.4,active
CHEMBL4210411,O=C(NCCCCOc1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1)[C@H]1CC[C@H](C(F)(F)F)CC1,2.0,active
CHEMBL4594150,CC1=C(c2cn[nH]c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.08,active
CHEMBL4476031,COC/C=C/C1=C(C)c2cc(O)ccc2O[C@H]1c1ccc(OCCN2CC(CF)C2)cc1,0.2,active
CHEMBL4463541,CC1=C(C2CCCCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.07,active
CHEMBL4588281,CC1=C(c2ccc(N)nc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4482870,CC1=C(c2ccc(=O)[nH]c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,100.0,active
CHEMBL4552853,CC1=C(c2cccnc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.5,active
CHEMBL4447340,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.03,active
CHEMBL4543969,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccccc21,1.1,active
CHEMBL4564477,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(NS(C)(=O)=O)cc21,100.0,active
CHEMBL4543659,CC(=O)Nc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2,100.0,active
CHEMBL4531089,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(N)cc21,2.5,active
CHEMBL4438260,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.3,active
CHEMBL4476007,CC(=O)N1CCC(C2=C(C)c3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)CC1,100.0,active
CHEMBL4578130,CC1=C(C2=CCNCC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,72.0,active
CHEMBL4450730,CC1=C(C2CCC(O)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.28,active
CHEMBL4447143,CC1=C(C2CCC(F)(F)CC2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.17,active
CHEMBL4451300,COc1ccc2c(c1)C(C)=C(c1ccc(F)cc1)[C@H](c1ccc(OCCN3CC(CF)C3)cc1)O2,15.0,active
CHEMBL4534455,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(F)cc21,3.0,active
CHEMBL4544038,CC1=C(c2ccccc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(N3CCOCC3)cc21,100.0,active
CHEMBL4460089,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3cn[nH]c3cc21,5.7,active
CHEMBL4437725,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc3[nH]ncc3cc21,27.0,active
CHEMBL4567402,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(F)c21,0.2,active
CHEMBL4462970,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(F)c(O)cc21,0.58,active
CHEMBL4441471,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)c(Cl)c21,0.03,active
CHEMBL4586333,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2cc(Cl)c(O)cc21,1.0,active
CHEMBL4455953,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,0.05,active
CHEMBL4456532,CC1=C(c2ccc(F)cc2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2c(O)cccc21,0.42,active
CHEMBL4470926,CCC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0.5,active
CHEMBL4468700,Oc1cccc(C2=Cc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,0.5,active
CHEMBL4591338,Oc1cccc(C2=C(Cl)c3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c1,0.01,active
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2.1,active
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,1.3,active
CHEMBL489,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0.79,active
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.18,active
CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,27.0,active
CHEMBL1358,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,0.78,active
CHEMBL2403356,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,4.9,active
CHEMBL138061,Oc1ccc(Cc2ccc(O)cc2)cc1,1427.0,intermediate
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,504.0,active
